epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,2876.77,0.73893,0.58375,0.94276,0.79952,0.78846,0.83958,0.65878,0.64206,0.50312,0.89821,0.006106,0.006106,0.006106
120,2899.95,0.74012,0.58046,0.94174,0.7995,0.78761,0.83972,0.65955,0.64103,0.50198,0.89771,0.006073,0.006073,0.006073
121,2923.6,0.73924,0.58097,0.941,0.79087,0.78744,0.83749,0.65839,0.63973,0.50295,0.89753,0.00604,0.00604,0.00604
122,2946.82,0.73851,0.57985,0.94038,0.79571,0.78661,0.8379,0.65962,0.64008,0.50081,0.8975,0.006007,0.006007,0.006007
123,2969.89,0.73954,0.58358,0.94091,0.80433,0.78634,0.84049,0.66092,0.63897,0.50113,0.89721,0.005974,0.005974,0.005974
124,2993.05,0.73561,0.57901,0.94034,0.80396,0.79117,0.84422,0.66536,0.6362,0.49987,0.89622,0.005941,0.005941,0.005941
125,3016.31,0.73503,0.57815,0.93902,0.81259,0.78053,0.84193,0.6644,0.63608,0.49929,0.89605,0.005908,0.005908,0.005908
126,3039.49,0.73375,0.57906,0.93828,0.79941,0.78918,0.84274,0.6646,0.63542,0.49755,0.89574,0.005875,0.005875,0.005875
127,3063.45,0.73079,0.57701,0.9416,0.7965,0.79121,0.84436,0.66625,0.63429,0.49434,0.8952,0.005842,0.005842,0.005842
128,3090.55,0.7339,0.58183,0.93794,0.79817,0.78843,0.84137,0.66273,0.63419,0.49661,0.8952,0.005809,0.005809,0.005809
129,3114.13,0.72981,0.5749,0.93806,0.7994,0.78578,0.84288,0.66431,0.63293,0.49537,0.89463,0.005776,0.005776,0.005776
130,3137.24,0.72961,0.57341,0.93856,0.80362,0.78967,0.84509,0.66659,0.63257,0.49289,0.89418,0.005743,0.005743,0.005743
131,3160.77,0.72812,0.5712,0.93491,0.80083,0.78903,0.84397,0.66676,0.63208,0.49263,0.89419,0.00571,0.00571,0.00571
132,3184.42,0.7261,0.56989,0.93695,0.80198,0.79395,0.84695,0.66854,0.63283,0.49125,0.89433,0.005677,0.005677,0.005677
133,3207.76,0.73045,0.56981,0.9388,0.80033,0.7965,0.84841,0.67003,0.63226,0.49008,0.89409,0.005644,0.005644,0.005644
134,3231.04,0.72597,0.56776,0.93648,0.80503,0.79013,0.84739,0.66901,0.63189,0.48943,0.89375,0.005611,0.005611,0.005611
135,3254.26,0.72563,0.56841,0.93473,0.81211,0.7865,0.84874,0.66973,0.63179,0.48775,0.89364,0.005578,0.005578,0.005578
136,3277.57,0.72105,0.56281,0.93317,0.80542,0.79191,0.84813,0.6698,0.63083,0.48923,0.89319,0.005545,0.005545,0.005545
137,3301.02,0.72227,0.5604,0.93606,0.80785,0.79638,0.84813,0.67205,0.62987,0.48904,0.89287,0.005512,0.005512,0.005512
138,3324.43,0.722,0.5601,0.93516,0.80887,0.79442,0.85051,0.67367,0.62967,0.48814,0.89275,0.005479,0.005479,0.005479
139,3347.27,0.71987,0.56087,0.93448,0.8135,0.79122,0.8495,0.67288,0.62937,0.48673,0.89274,0.005446,0.005446,0.005446
140,3370.58,0.7238,0.5613,0.93338,0.81338,0.79497,0.85093,0.67533,0.62794,0.48525,0.89217,0.005413,0.005413,0.005413
141,3393.85,0.72278,0.5613,0.93483,0.82079,0.78582,0.85136,0.67485,0.62803,0.4846,0.89227,0.00538,0.00538,0.00538
142,3417.59,0.71804,0.56136,0.93281,0.81746,0.78734,0.85161,0.67497,0.62744,0.48409,0.89208,0.005347,0.005347,0.005347
143,3440.92,0.71273,0.55252,0.93164,0.81802,0.78545,0.85244,0.67494,0.627,0.48336,0.89191,0.005314,0.005314,0.005314
144,3464.29,0.71891,0.55758,0.93328,0.81204,0.79153,0.85278,0.67494,0.62671,0.4819,0.89152,0.005281,0.005281,0.005281
145,3487.53,0.71358,0.55712,0.93132,0.81116,0.7928,0.853,0.67646,0.6265,0.48154,0.89125,0.005248,0.005248,0.005248
146,3510.91,0.71566,0.5536,0.93047,0.80753,0.79917,0.85516,0.67866,0.62638,0.48043,0.891,0.005215,0.005215,0.005215
147,3534.63,0.70973,0.55062,0.92779,0.81024,0.79381,0.85489,0.67899,0.62611,0.4798,0.89095,0.005182,0.005182,0.005182
148,3557.73,0.71055,0.55026,0.93065,0.80404,0.79873,0.85472,0.67906,0.62581,0.48028,0.89076,0.005149,0.005149,0.005149
149,3581.23,0.71633,0.5498,0.93043,0.82045,0.7886,0.85516,0.67906,0.62501,0.47916,0.8904,0.005116,0.005116,0.005116
150,3604.81,0.71772,0.55641,0.93171,0.81792,0.78633,0.85569,0.68034,0.62403,0.47836,0.89012,0.005083,0.005083,0.005083
151,3627.9,0.71681,0.55539,0.93033,0.81849,0.7907,0.85571,0.67996,0.62416,0.47785,0.89021,0.00505,0.00505,0.00505
152,3651.57,0.71795,0.55311,0.93087,0.82315,0.79053,0.8559,0.68029,0.62377,0.47696,0.89011,0.005017,0.005017,0.005017
153,3674.98,0.71216,0.549,0.92963,0.82819,0.78336,0.85571,0.68037,0.62322,0.47599,0.88993,0.004984,0.004984,0.004984
154,3698.22,0.70698,0.54887,0.92808,0.82281,0.78896,0.85589,0.67989,0.62302,0.47605,0.88978,0.004951,0.004951,0.004951
155,3721.3,0.70445,0.54573,0.92702,0.83058,0.7834,0.85677,0.68216,0.62127,0.47635,0.88923,0.004918,0.004918,0.004918
