epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
193,22295.2,0.65816,0.48404,0.96633,0.81932,0.82375,0.8768,0.71147,0.58976,0.44179,0.9276,0.003664,0.003664,0.003664
194,22394.9,0.66163,0.47916,0.96792,0.81731,0.82569,0.87656,0.71138,0.58966,0.44189,0.92757,0.003631,0.003631,0.003631
195,22495,0.66208,0.48436,0.96834,0.82139,0.82456,0.87656,0.71117,0.58942,0.44165,0.92744,0.003598,0.003598,0.003598
196,22595.2,0.65539,0.47931,0.96452,0.82223,0.82238,0.87671,0.71144,0.58933,0.44111,0.92741,0.003565,0.003565,0.003565
197,22696.1,0.65667,0.48211,0.96624,0.8187,0.82787,0.87664,0.71165,0.58893,0.44081,0.92724,0.003532,0.003532,0.003532
198,22796.3,0.66034,0.4853,0.96538,0.81778,0.82814,0.87665,0.71199,0.58853,0.4411,0.92706,0.003499,0.003499,0.003499
199,22897,0.65657,0.48398,0.96751,0.81702,0.82784,0.87689,0.71225,0.58805,0.44087,0.92684,0.003466,0.003466,0.003466
200,22997,0.65606,0.48058,0.96394,0.81639,0.82973,0.87682,0.7122,0.58783,0.441,0.92675,0.003433,0.003433,0.003433
201,23097.1,0.65154,0.47849,0.96306,0.82119,0.82572,0.87687,0.71237,0.58746,0.44076,0.92653,0.0034,0.0034,0.0034
202,23197.2,0.6548,0.4794,0.966,0.82225,0.82671,0.87694,0.71235,0.58708,0.44131,0.92635,0.003367,0.003367,0.003367
203,23297.8,0.65565,0.4779,0.96342,0.81899,0.82981,0.87705,0.71247,0.58667,0.44112,0.9261,0.003334,0.003334,0.003334
204,23399.3,0.65555,0.47534,0.96183,0.82059,0.82908,0.87682,0.71237,0.58643,0.44093,0.92599,0.003301,0.003301,0.003301
205,23499.5,0.65334,0.47621,0.96403,0.82196,0.82684,0.87733,0.71303,0.58613,0.44039,0.92582,0.003268,0.003268,0.003268
206,23599.5,0.65279,0.47624,0.96157,0.8196,0.83046,0.8776,0.71333,0.58584,0.44005,0.92567,0.003235,0.003235,0.003235
207,23699.4,0.64764,0.47269,0.96052,0.82041,0.82918,0.87772,0.71381,0.58547,0.43964,0.9255,0.003202,0.003202,0.003202
208,23800.2,0.64703,0.46977,0.95989,0.82136,0.82934,0.87773,0.71403,0.58525,0.43922,0.92539,0.003169,0.003169,0.003169
209,23901.9,0.6441,0.4714,0.95843,0.82011,0.83154,0.87821,0.7145,0.58489,0.43873,0.92519,0.003136,0.003136,0.003136
210,24002.4,0.64462,0.47342,0.96076,0.81955,0.8329,0.87846,0.71438,0.58473,0.4384,0.92505,0.003103,0.003103,0.003103
211,24102.4,0.64257,0.47247,0.95924,0.81949,0.83233,0.87863,0.71472,0.58441,0.43813,0.92489,0.00307,0.00307,0.00307
212,24203.2,0.64313,0.47206,0.96079,0.82043,0.83142,0.87878,0.71486,0.58444,0.438,0.92486,0.003037,0.003037,0.003037
213,24303.5,0.64604,0.47586,0.95746,0.82239,0.8281,0.87871,0.71495,0.58402,0.43782,0.92466,0.003004,0.003004,0.003004
214,24404.1,0.64637,0.48207,0.95997,0.82037,0.82891,0.87903,0.71527,0.58383,0.43752,0.92454,0.002971,0.002971,0.002971
215,24504.5,0.64489,0.48002,0.95964,0.81701,0.83358,0.8792,0.71563,0.58354,0.43747,0.9244,0.002938,0.002938,0.002938
216,24604.8,0.64308,0.47378,0.95559,0.81922,0.83158,0.87927,0.71592,0.58344,0.43717,0.92429,0.002905,0.002905,0.002905
217,24705.7,0.64299,0.47144,0.95866,0.81913,0.83075,0.87943,0.71604,0.58317,0.43673,0.92418,0.002872,0.002872,0.002872
218,24807.7,0.64206,0.47038,0.95809,0.81915,0.83118,0.87958,0.71621,0.58289,0.43619,0.92405,0.002839,0.002839,0.002839
219,24907.5,0.64308,0.47212,0.95662,0.81791,0.83161,0.87937,0.71661,0.58284,0.43625,0.92397,0.002806,0.002806,0.002806
220,25007.8,0.63892,0.46212,0.96011,0.81949,0.831,0.87956,0.71665,0.58259,0.43581,0.92385,0.002773,0.002773,0.002773
221,25108.5,0.63613,0.46071,0.95659,0.82088,0.83047,0.87964,0.71695,0.58248,0.43551,0.92375,0.00274,0.00274,0.00274
222,25208.9,0.6357,0.46045,0.95614,0.82144,0.82995,0.87987,0.71712,0.58232,0.43525,0.92363,0.002707,0.002707,0.002707
223,25309.5,0.63908,0.4624,0.9552,0.82276,0.82871,0.87985,0.71752,0.58226,0.43508,0.92356,0.002674,0.002674,0.002674
224,25409.6,0.63937,0.46474,0.95682,0.82366,0.82847,0.88002,0.71739,0.58229,0.43482,0.92354,0.002641,0.002641,0.002641
225,25510.5,0.63868,0.46693,0.95534,0.82341,0.82964,0.8802,0.71772,0.58202,0.43461,0.92343,0.002608,0.002608,0.002608
226,25611.5,0.63504,0.46093,0.95413,0.82426,0.8291,0.88033,0.71795,0.5818,0.43455,0.92332,0.002575,0.002575,0.002575
227,25713,0.6331,0.4562,0.95453,0.82409,0.82903,0.88034,0.71817,0.58177,0.43454,0.92326,0.002542,0.002542,0.002542
228,25813.8,0.63207,0.45436,0.9533,0.82513,0.82925,0.88043,0.71848,0.58165,0.43444,0.92319,0.002509,0.002509,0.002509
229,25914.3,0.63687,0.46244,0.95433,0.82611,0.82871,0.88059,0.71856,0.5815,0.43405,0.92311,0.002476,0.002476,0.002476
230,26015.2,0.63187,0.46091,0.95465,0.82496,0.83012,0.8807,0.71866,0.58147,0.43398,0.92308,0.002443,0.002443,0.002443
231,26115.6,0.6335,0.4603,0.95047,0.82443,0.83073,0.88075,0.71893,0.58124,0.43369,0.92297,0.00241,0.00241,0.00241
232,26216,0.63074,0.45444,0.95538,0.82386,0.8311,0.88082,0.71881,0.58109,0.43343,0.92291,0.002377,0.002377,0.002377
233,26316.6,0.63234,0.45886,0.95481,0.82367,0.83128,0.88086,0.71903,0.58101,0.43332,0.92285,0.002344,0.002344,0.002344
234,26416.9,0.62709,0.45083,0.95157,0.824,0.83063,0.88099,0.71899,0.5808,0.43314,0.92275,0.002311,0.002311,0.002311
235,26517.2,0.63514,0.45605,0.9544,0.82343,0.83185,0.88109,0.71901,0.58072,0.43298,0.92269,0.002278,0.002278,0.002278
236,26617.5,0.63176,0.45481,0.95326,0.82271,0.83236,0.88131,0.71922,0.58066,0.43298,0.92263,0.002245,0.002245,0.002245
237,26717.6,0.63444,0.45943,0.95243,0.82274,0.83305,0.88128,0.71926,0.58057,0.43286,0.92258,0.002212,0.002212,0.002212
238,26818.7,0.63319,0.45598,0.95362,0.82303,0.83287,0.88132,0.71949,0.58047,0.43285,0.92253,0.002179,0.002179,0.002179
239,26919.7,0.6336,0.45675,0.95193,0.82351,0.83222,0.88138,0.71937,0.58044,0.43263,0.92248,0.002146,0.002146,0.002146
240,27020.7,0.63633,0.45953,0.95219,0.82433,0.83145,0.88151,0.71957,0.58031,0.4326,0.92245,0.002113,0.002113,0.002113
241,27121.2,0.63877,0.45672,0.95381,0.828,0.82804,0.88146,0.71968,0.58024,0.43258,0.9224,0.00208,0.00208,0.00208
242,27221.4,0.6421,0.4552,0.95755,0.82641,0.82915,0.88163,0.7199,0.58012,0.43262,0.92234,0.002047,0.002047,0.002047
243,27322.2,0.65187,0.46012,0.95973,0.82948,0.82739,0.88169,0.72012,0.58012,0.43254,0.92233,0.002014,0.002014,0.002014
244,27423.1,0.64538,0.45509,0.95639,0.82934,0.82828,0.88164,0.7199,0.58004,0.43259,0.92228,0.001981,0.001981,0.001981
245,27523.4,0.65161,0.45601,0.95917,0.82903,0.82824,0.88175,0.71999,0.57995,0.43248,0.92223,0.001948,0.001948,0.001948
246,27623.5,0.65246,0.45889,0.96222,0.82837,0.82907,0.88187,0.72028,0.57984,0.43236,0.92218,0.001915,0.001915,0.001915
247,27723.9,0.64862,0.45533,0.95811,0.82839,0.82968,0.88173,0.72013,0.57972,0.43217,0.92212,0.001882,0.001882,0.001882
248,27824.6,0.64597,0.45546,0.9585,0.82871,0.82944,0.88186,0.72042,0.57949,0.43199,0.92203,0.001849,0.001849,0.001849
249,27925.5,0.64771,0.46011,0.95948,0.83221,0.82479,0.88171,0.72059,0.57935,0.43182,0.92195,0.001816,0.001816,0.001816
250,28026,0.64042,0.45627,0.95604,0.83079,0.82625,0.88179,0.72095,0.57923,0.43181,0.92189,0.001783,0.001783,0.001783
251,28126,0.63408,0.44801,0.95448,0.83215,0.82608,0.88196,0.72127,0.57902,0.43179,0.9218,0.00175,0.00175,0.00175
252,28226.4,0.63071,0.44875,0.95168,0.83142,0.82639,0.88191,0.72155,0.57889,0.43169,0.92174,0.001717,0.001717,0.001717
253,28327,0.62618,0.44367,0.9483,0.83072,0.82726,0.88196,0.72137,0.57867,0.43151,0.92164,0.001684,0.001684,0.001684
254,28427.9,0.62919,0.44355,0.94933,0.83257,0.82558,0.88193,0.72137,0.57861,0.43147,0.9216,0.001651,0.001651,0.001651
255,28528.2,0.62463,0.44121,0.94928,0.83286,0.82551,0.88195,0.72144,0.57847,0.43152,0.92153,0.001618,0.001618,0.001618
256,28629,0.62363,0.44042,0.95081,0.8344,0.82283,0.88198,0.72152,0.57838,0.4313,0.92147,0.001585,0.001585,0.001585
257,28729.8,0.62461,0.44648,0.94807,0.83436,0.82322,0.88213,0.72179,0.57822,0.43127,0.92139,0.001552,0.001552,0.001552
258,28830.2,0.62407,0.4451,0.94848,0.83467,0.82318,0.88219,0.72193,0.57818,0.43131,0.92136,0.001519,0.001519,0.001519
259,28930.7,0.61988,0.4386,0.94452,0.83465,0.82301,0.88211,0.72182,0.57808,0.43124,0.9213,0.001486,0.001486,0.001486
260,29031.4,0.61823,0.4365,0.94499,0.83502,0.82283,0.88222,0.72202,0.57796,0.43118,0.92123,0.001453,0.001453,0.001453
261,29131.6,0.61633,0.43361,0.94559,0.83539,0.82322,0.88232,0.7222,0.57788,0.43116,0.92118,0.00142,0.00142,0.00142
262,29232,0.61654,0.4325,0.94472,0.83504,0.82361,0.88225,0.72208,0.57772,0.43109,0.92111,0.001387,0.001387,0.001387
263,29333.1,0.61692,0.4346,0.94312,0.83478,0.82317,0.88225,0.72231,0.5777,0.43098,0.92106,0.001354,0.001354,0.001354
264,29433.2,0.6142,0.43124,0.94504,0.83547,0.82323,0.8823,0.72236,0.57762,0.43097,0.921,0.001321,0.001321,0.001321
265,29534,0.61556,0.43236,0.94522,0.83509,0.82311,0.88247,0.72271,0.57757,0.43098,0.92096,0.001288,0.001288,0.001288
266,29635.1,0.61494,0.4324,0.94216,0.83625,0.82189,0.88234,0.72262,0.57752,0.43097,0.92091,0.001255,0.001255,0.001255
267,29735.6,0.61619,0.43533,0.9432,0.82427,0.83284,0.88243,0.7225,0.57743,0.43082,0.92086,0.001222,0.001222,0.001222
268,29836.1,0.621,0.43678,0.94694,0.82483,0.8325,0.88241,0.72262,0.57735,0.43067,0.9208,0.001189,0.001189,0.001189
269,29937.2,0.61978,0.43084,0.94606,0.82489,0.83236,0.88249,0.72259,0.57725,0.43065,0.92075,0.001156,0.001156,0.001156
270,30037.5,0.61581,0.43026,0.94621,0.8247,0.83238,0.88245,0.72273,0.57721,0.43053,0.92071,0.001123,0.001123,0.001123
271,30138.4,0.61801,0.43054,0.94401,0.82562,0.8318,0.88245,0.72284,0.57716,0.43048,0.92068,0.00109,0.00109,0.00109
272,30238.8,0.61888,0.43073,0.94545,0.82362,0.83334,0.88242,0.7227,0.57704,0.43038,0.92061,0.001057,0.001057,0.001057
273,30339.6,0.62971,0.43558,0.94949,0.82391,0.83342,0.88257,0.7229,0.57699,0.43031,0.92058,0.001024,0.001024,0.001024
274,30440.3,0.62364,0.42961,0.94691,0.82341,0.83311,0.8825,0.72301,0.57689,0.43035,0.92053,0.000991,0.000991,0.000991
275,30541,0.61959,0.43189,0.94363,0.82389,0.83321,0.88253,0.72314,0.57682,0.43025,0.92049,0.000958,0.000958,0.000958
276,30642.2,0.61317,0.42553,0.94375,0.82452,0.83255,0.88259,0.72323,0.57676,0.43018,0.92044,0.000925,0.000925,0.000925
277,30743.2,0.61081,0.42406,0.9432,0.82478,0.83205,0.88253,0.72336,0.57672,0.43008,0.92042,0.000892,0.000892,0.000892
278,30844.6,0.61001,0.42302,0.94438,0.82551,0.83166,0.88258,0.72336,0.57666,0.43003,0.92037,0.000859,0.000859,0.000859
279,30946,0.61364,0.42554,0.94221,0.82574,0.83065,0.88261,0.7233,0.57665,0.42987,0.92034,0.000826,0.000826,0.000826
280,31047.1,0.6135,0.42523,0.94395,0.82613,0.83013,0.88253,0.7234,0.57664,0.42993,0.92032,0.000793,0.000793,0.000793
281,31148.6,0.61393,0.42967,0.94195,0.82677,0.83038,0.88266,0.7234,0.5766,0.42976,0.92029,0.00076,0.00076,0.00076
282,31249.8,0.60995,0.42537,0.94237,0.82761,0.82867,0.88265,0.72342,0.57659,0.42976,0.92025,0.000727,0.000727,0.000727
283,31350.8,0.61229,0.42624,0.94314,0.82767,0.82886,0.88257,0.72359,0.5766,0.42988,0.92022,0.000694,0.000694,0.000694
284,31451.8,0.61202,0.4283,0.94213,0.82477,0.83139,0.88262,0.72368,0.57656,0.42986,0.92017,0.000661,0.000661,0.000661
285,31552.6,0.61042,0.42492,0.94335,0.82583,0.83042,0.88255,0.72341,0.57654,0.42987,0.92015,0.000628,0.000628,0.000628
286,31654.2,0.61532,0.42408,0.94441,0.82647,0.82977,0.88261,0.72348,0.57651,0.42981,0.92011,0.000595,0.000595,0.000595
287,31755.8,0.61181,0.42521,0.94066,0.82655,0.83022,0.88273,0.72379,0.57653,0.42982,0.92009,0.000562,0.000562,0.000562
288,31858,0.60704,0.42017,0.93961,0.82637,0.83032,0.88278,0.72378,0.57649,0.42978,0.92007,0.000529,0.000529,0.000529
289,118.954,0.61522,0.43309,0.94493,0.82651,0.83047,0.88277,0.72384,0.57646,0.42973,0.92006,0.000496,0.000496,0.000496
290,228.711,0.61607,0.43493,0.94541,0.82653,0.8301,0.88282,0.7239,0.57646,0.42969,0.92004,0.000463,0.000463,0.000463
291,334.777,0.61957,0.43852,0.94657,0.82672,0.82989,0.88277,0.72385,0.57645,0.42971,0.92006,0.00043,0.00043,0.00043
292,440.787,0.61374,0.43112,0.94598,0.82661,0.82963,0.88282,0.72388,0.57643,0.42969,0.92004,0.000397,0.000397,0.000397
293,549.546,0.61256,0.42832,0.945,0.82665,0.82988,0.88284,0.72381,0.57648,0.42966,0.92006,0.000364,0.000364,0.000364
294,655.837,0.61217,0.4285,0.94316,0.82697,0.82963,0.88276,0.72371,0.57648,0.42975,0.92006,0.000331,0.000331,0.000331
295,761.487,0.61088,0.42846,0.94214,0.82685,0.82966,0.88271,0.72375,0.5765,0.42972,0.92007,0.000298,0.000298,0.000298
296,867.829,0.60932,0.42472,0.94113,0.82675,0.83003,0.88274,0.72372,0.57649,0.42964,0.92005,0.000265,0.000265,0.000265
297,977.21,0.60993,0.42595,0.94146,0.82694,0.82985,0.88268,0.72355,0.57647,0.42967,0.92005,0.000232,0.000232,0.000232
298,1084.43,0.61036,0.42495,0.94476,0.82691,0.82983,0.88274,0.7237,0.57646,0.42968,0.92004,0.000199,0.000199,0.000199
299,1191.56,0.61016,0.42472,0.94115,0.82691,0.83,0.88262,0.72346,0.57647,0.42959,0.92005,0.000166,0.000166,0.000166
300,1298.11,0.60913,0.42337,0.94354,0.82981,0.82742,0.88269,0.72349,0.57647,0.42962,0.92003,0.000133,0.000133,0.000133
