epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,1102.17,0.7695,0.633,0.95932,0.71384,0.75579,0.78127,0.59464,0.67984,0.56763,0.91643,0.007525,0.007525,0.007525
77,1124.75,0.77231,0.63498,0.96255,0.70551,0.75728,0.78313,0.59733,0.68539,0.56413,0.91781,0.007492,0.007492,0.007492
78,1147.19,0.7702,0.63836,0.96151,0.70812,0.76163,0.78304,0.59488,0.67605,0.56319,0.91568,0.007459,0.007459,0.007459
79,1169.48,0.76902,0.63622,0.95851,0.71944,0.74595,0.77734,0.58975,0.67591,0.56756,0.91596,0.007426,0.007426,0.007426
80,1192.02,0.76195,0.63265,0.95622,0.72328,0.74807,0.78482,0.60026,0.67415,0.55457,0.91397,0.007393,0.007393,0.007393
81,1215.09,0.76307,0.63727,0.95813,0.70922,0.75483,0.78178,0.59639,0.67689,0.55866,0.91458,0.00736,0.00736,0.00736
82,1237.91,0.76697,0.6287,0.95702,0.73853,0.76654,0.79449,0.60301,0.6732,0.55084,0.91306,0.007327,0.007327,0.007327
83,1260.68,0.76093,0.6205,0.95607,0.73646,0.74913,0.78569,0.59815,0.67307,0.55669,0.91264,0.007294,0.007294,0.007294
84,1283.5,0.75705,0.61571,0.95636,0.73315,0.76293,0.79474,0.60722,0.67348,0.55526,0.91231,0.007261,0.007261,0.007261
85,1305.96,0.755,0.61788,0.95263,0.73979,0.76435,0.7972,0.61058,0.66911,0.54397,0.91105,0.007228,0.007228,0.007228
86,1328.92,0.75638,0.61549,0.95606,0.75029,0.76497,0.79845,0.61452,0.66958,0.55274,0.9109,0.007195,0.007195,0.007195
87,1351.64,0.75394,0.61795,0.95312,0.73377,0.76982,0.79802,0.61554,0.66598,0.54958,0.9109,0.007162,0.007162,0.007162
88,1374.11,0.75375,0.62269,0.95369,0.75172,0.75826,0.79849,0.61775,0.65955,0.54229,0.90839,0.007129,0.007129,0.007129
89,1396.61,0.75084,0.61077,0.95119,0.75459,0.7666,0.80697,0.62047,0.66218,0.53585,0.9085,0.007096,0.007096,0.007096
90,1419.23,0.75313,0.60881,0.95397,0.74118,0.76553,0.79515,0.61159,0.65904,0.55619,0.90763,0.007063,0.007063,0.007063
91,1441.89,0.74749,0.60202,0.94926,0.75561,0.77083,0.80403,0.61983,0.6596,0.53365,0.90762,0.00703,0.00703,0.00703
92,1464.87,0.74945,0.60949,0.95046,0.7491,0.77733,0.8051,0.62116,0.66092,0.5255,0.90783,0.006997,0.006997,0.006997
93,1487.72,0.74858,0.6048,0.94986,0.76049,0.76347,0.80322,0.61894,0.65689,0.53724,0.90651,0.006964,0.006964,0.006964
94,1510.54,0.74336,0.60143,0.9491,0.76451,0.77023,0.80479,0.62584,0.65663,0.54473,0.90635,0.006931,0.006931,0.006931
95,1533.17,0.74398,0.59791,0.94785,0.7672,0.77156,0.80909,0.62623,0.65717,0.53011,0.90616,0.006898,0.006898,0.006898
96,1555.82,0.74684,0.60279,0.95118,0.76069,0.77206,0.81099,0.6295,0.6545,0.53415,0.90515,0.006865,0.006865,0.006865
97,1578.81,0.74739,0.59835,0.95207,0.77104,0.76606,0.81029,0.62755,0.65534,0.52777,0.9056,0.006832,0.006832,0.006832
