epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,2078.37,0.69336,0.52937,0.92165,0.80868,0.8173,0.86627,0.69156,0.61485,0.47454,0.88667,0.00505,0.00505,0.00505
152,2091.7,0.69779,0.52631,0.92362,0.80901,0.81637,0.86603,0.69118,0.61484,0.4759,0.88666,0.005017,0.005017,0.005017
153,2105.09,0.69637,0.52571,0.92401,0.80839,0.81601,0.86689,0.69178,0.61391,0.47366,0.88633,0.004984,0.004984,0.004984
154,2118.4,0.69067,0.52288,0.92283,0.80829,0.81402,0.86744,0.69248,0.61337,0.47308,0.88615,0.004951,0.004951,0.004951
155,2131.92,0.6903,0.52351,0.92247,0.80858,0.81316,0.8669,0.69284,0.61295,0.47206,0.88598,0.004918,0.004918,0.004918
156,2145.31,0.69201,0.52393,0.92227,0.80787,0.81427,0.86636,0.69241,0.61308,0.47303,0.88616,0.004885,0.004885,0.004885
157,2158.7,0.68848,0.52464,0.92335,0.81708,0.80543,0.86768,0.69407,0.61203,0.47093,0.88574,0.004852,0.004852,0.004852
158,2171.99,0.68927,0.51929,0.92081,0.81658,0.81018,0.8683,0.69476,0.6123,0.46995,0.88579,0.004819,0.004819,0.004819
159,2185.46,0.6908,0.52142,0.92239,0.81834,0.80897,0.86773,0.69442,0.61288,0.46989,0.88591,0.004786,0.004786,0.004786
160,2198.83,0.6907,0.5242,0.9235,0.81776,0.8115,0.86808,0.69468,0.61276,0.46869,0.88573,0.004753,0.004753,0.004753
161,2212.26,0.69124,0.52425,0.92338,0.81354,0.81504,0.86902,0.69573,0.61256,0.46701,0.88563,0.00472,0.00472,0.00472
162,2225.61,0.68801,0.51978,0.92191,0.81034,0.81785,0.86944,0.69656,0.612,0.46682,0.88537,0.004687,0.004687,0.004687
163,2239.06,0.68757,0.51303,0.92096,0.81441,0.81522,0.87055,0.6972,0.61186,0.46706,0.88527,0.004654,0.004654,0.004654
164,2252.55,0.68567,0.51221,0.9196,0.81365,0.81452,0.87059,0.69767,0.61111,0.46654,0.88502,0.004621,0.004621,0.004621
165,2266.04,0.68498,0.51299,0.92164,0.81681,0.81457,0.87136,0.69864,0.6107,0.46586,0.88479,0.004588,0.004588,0.004588
166,2279.53,0.686,0.51425,0.91943,0.81564,0.81575,0.87178,0.69877,0.60986,0.4656,0.88456,0.004555,0.004555,0.004555
167,2292.98,0.68417,0.51033,0.91959,0.81542,0.8183,0.87226,0.70003,0.60968,0.46442,0.88445,0.004522,0.004522,0.004522
168,2306.45,0.68983,0.51457,0.92226,0.81777,0.81874,0.87288,0.70019,0.60964,0.46424,0.88446,0.004489,0.004489,0.004489
169,2319.92,0.69111,0.51708,0.91942,0.81969,0.81714,0.8729,0.70088,0.60973,0.46405,0.88448,0.004456,0.004456,0.004456
170,2333.23,0.68597,0.51746,0.91767,0.82337,0.81408,0.8733,0.70106,0.60902,0.46349,0.88424,0.004423,0.004423,0.004423
171,2346.65,0.68463,0.51133,0.9192,0.82144,0.81524,0.8738,0.70191,0.60829,0.46335,0.88391,0.00439,0.00439,0.00439
172,2360.01,0.6853,0.50821,0.91838,0.82388,0.81289,0.87419,0.70185,0.60798,0.46297,0.88372,0.004357,0.004357,0.004357
173,2373.35,0.68485,0.51386,0.9197,0.82164,0.81543,0.87439,0.70264,0.60777,0.46211,0.88363,0.004324,0.004324,0.004324
174,2386.63,0.68443,0.51068,0.91945,0.81986,0.81827,0.87423,0.7031,0.60748,0.46139,0.88355,0.004291,0.004291,0.004291
175,2400.04,0.6883,0.51628,0.91911,0.81699,0.81887,0.87374,0.70367,0.60735,0.46161,0.88349,0.004258,0.004258,0.004258
176,2413.39,0.68477,0.51478,0.91925,0.81816,0.81794,0.87379,0.70368,0.60753,0.46086,0.88355,0.004225,0.004225,0.004225
177,2426.85,0.68731,0.51519,0.92021,0.82179,0.8163,0.87396,0.70313,0.60759,0.4608,0.88358,0.004192,0.004192,0.004192
178,2440.19,0.68678,0.51553,0.91876,0.82014,0.8161,0.87408,0.7033,0.60782,0.46092,0.88367,0.004159,0.004159,0.004159
179,2453.62,0.68468,0.51017,0.91884,0.81897,0.81886,0.87407,0.70324,0.60753,0.4609,0.88359,0.004126,0.004126,0.004126
180,2466.93,0.68034,0.50855,0.9169,0.81428,0.82117,0.87393,0.70401,0.60762,0.46111,0.88355,0.004093,0.004093,0.004093
181,2480.36,0.68266,0.50851,0.9177,0.81499,0.82245,0.8736,0.70355,0.60753,0.46077,0.88344,0.00406,0.00406,0.00406
182,2493.66,0.68905,0.50976,0.92036,0.8167,0.82018,0.87376,0.7032,0.60756,0.46057,0.88345,0.004027,0.004027,0.004027
183,2507.05,0.68782,0.50764,0.91901,0.81983,0.81638,0.87405,0.70362,0.60735,0.4597,0.88336,0.003994,0.003994,0.003994
184,2520.28,0.68099,0.50277,0.91982,0.8209,0.81414,0.87398,0.70384,0.60719,0.4591,0.88322,0.003961,0.003961,0.003961
185,2533.66,0.67891,0.5028,0.91746,0.82044,0.81593,0.87377,0.70371,0.6073,0.45916,0.88321,0.003928,0.003928,0.003928
186,2546.89,0.68006,0.50214,0.91615,0.82304,0.81365,0.87387,0.70369,0.6072,0.45936,0.88316,0.003895,0.003895,0.003895
187,2560.27,0.68,0.50023,0.91667,0.82114,0.81488,0.87388,0.70397,0.6071,0.45933,0.88309,0.003862,0.003862,0.003862
188,2573.73,0.68208,0.50391,0.91568,0.82149,0.81492,0.87352,0.70421,0.60702,0.45969,0.883,0.003829,0.003829,0.003829
